	V_cra Queen.x	V_cra Worker.x	V_vul Queen.x	V_vul Worker.x	A_caj Queen.x	A_caj Worker.x	P_can Queen.x	P_can Worker.x	A_pal Queen.x	A_pal Worker.x	M_cin Queen.x	M_cin Worker.x	M_bas Queen.x	M_bas Worker.x	P_qua Queen.x	P_qua Worker.x	B_mel Queen.x	B_mel Worker.x
OG0004145	734.0864636	420.5780213	470.8897894	642.6492468	745.6863485	706.8703176	508.5117236	514.843279	394.0359269	378.3369472	659.8798531	160.1249046	407.1170152	316.0253084	218.4639316	212.4725067	220.8395085	744.4868647
OG0004147	147.3131985	175.4504137	143.9452116	182.3107515	125.563577	118.0034633	160.7226558	167.999512	133.1784951	126.1677793	138.6360922	147.9792075	210.0631494	351.1202567	104.1202109	115.096659	134.6964378	165.1127466
OG0004149	62.0757399	87.04493368	160.5771205	150.8970116	120.4406134	94.21372994	89.45721766	122.9007446	45.48283426	58.47906699	61.32305306	78.07948133	88.6678762	87.26352043	28.0508639	31.01494411	109.245076	92.91290759
OG0004150	122.590835	184.945539	335.1841613	333.2634578	132.7252952	136.3500408	198.3079878	179.3621544	166.7718787	220.8311729	286.0304305	261.2539445	152.1619074	138.1203248	160.7774092	151.9520796	162.1055966	316.0222462
OG0004152	249.9802881	271.0510717	169.5716455	227.1411562	232.4156539	237.8542546	253.1407572	256.8728854	200.6610493	187.0667812	122.6461061	196.5619959	167.5445253	142.4347083	185.5002045	205.3219509	117.8593831	186.4146581
OG0004154	292.8571802	421.841791	128.0481615	221.1052757	212.5591323	207.8966249	371.2152744	448.6352111	791.4890119	696.5777682	273.3124673	299.6442622	352.2701997	525.0617875	266.9435899	289.3835262	835.9323579	498.5961096
OG0004155	56.56243406	100.0216828	86.32809288	119.9211474	1503.358678	1372.473506	170.6766484	189.8003062	170.6334605	172.6909464	295.8859211	360.1546209	174.3988038	200.0473982	149.2884409	170.281106	544.3302324	471.9620625
OG0004158	830.4103344	884.9394726	120.5253342	156.575952	544.4067446	688.3894351	904.2121036	1139.247069	784.2072993	630.6676595	546.432205	581.0104896	893.9498076	876.0131471	414.9784583	474.28697	907.1139434	1160.4112
OG0004159	121.0112291	157.3685289	87.9115185	102.4722401	246.1013868	263.3950219	96.8669354	92.01537299	86.35793042	87.5570561	114.0192666	126.7391098	63.91499386	63.05305426	81.77619224	76.42968369	115.1184672	111.2558093
OG0004160	101.7423711	116.9142159	157.9465635	188.6209901	820.1933466	826.1636163	341.739014	395.1721963	366.3716618	316.4589864	418.6262019	449.3114737	593.4006709	397.4731375	251.4292434	258.6918223	305.0286977	408.6451708
OG0004162	39.78914907	27.00135591	90.76779428	111.1422336	97.79384278	79.18676798	175.0958778	167.0767514	223.6982535	254.1125468	168.2003741	186.6496198	298.8736774	252.4055104	67.74996789	79.95511614	114.7269078	116.286126
OG0004163	236.1999406	300.7771912	137.5809607	126.5888748	345.5214919	320.1477773	256.1861641	262.5253703	321.4982381	268.8098549	467.1524479	389.4034424	412.430095	416.3858634	99.76440301	81.8673687	277.2240638	550.3758221
OG0004164	1032.85805	1802.733954	482.77821	1210.001982	1492.996589	1540.261066	1077.605505	1302.823098	1084.979634	1304.582366	700.8108009	971.4054176	548.6499659	1044.347293	1028.752755	1209.069261	1314.464947	755.7311019
OG0004165	45.22806905	107.2438914	49.66944224	169.7445971	171.9476148	173.3650211	300.5929844	248.8564033	168.1110955	216.3079301	46.33613691	87.65227361	177.4784042	189.91357	149.1291691	207.8393977	222.0102711	39.05892931
OG0004170	100.8205697	116.8831806	35.92209468	38.10808002	458.0654872	458.4414404	251.8832075	267.6363102	429.3624146	430.2912365	584.5379121	524.5057323	491.467577	570.6827807	274.7154224	268.3618388	735.0196662	778.2314124
OG0004185	38.68357081	30.5614022	163.1508235	202.3117388	187.8830897	176.6871707	203.4986517	196.2417514	180.1476965	176.0833785	180.0269629	181.1964497	185.5885779	150.5079914	114.6590948	118.9231781	131.9555219	193.2233397
OG0004189	362.1906476	398.0671024	50.2640047	57.75240171	264.8982301	304.226293	144.6332282	125.1499734	121.287558	94.1787604	101.8400703	82.04542324	164.8872861	202.1135731	30.42805576	26.48454691	33.67410945	121.9082446
OG0004190	272.2318738	285.2902557	116.7625062	267.8567366	451.5059128	375.4713243	344.6994686	378.158799	239.4998225	254.094777	294.5718557	395.1044839	314.115042	703.5541578	324.3686211	367.8170975	428.68316	323.804442
OG0004196	104.8694948	128.5794744	91.36207388	161.3506078	349.466245	399.3016026	378.9386288	378.043454	369.0664454	408.2226583	235.2177107	257.5383527	307.8187837	235.8930004	209.9060409	230.4974255	118.6425019	178.1323897
OG0004198	59.39638994	72.1349873	172.2876249	234.2187747	116.3915519	136.5857082	241.5460721	240.6674803	188.3256885	162.8383545	141.9190657	133.602668	137.7582725	123.3024161	116.7977751	102.2073316	145.6601013	192.6315377
OG0004199	305.9768061	317.1678205	313.0922909	314.1941909	196.4031874	236.8837106	280.5129496	303.9354025	140.4616941	138.443537	140.1669784	139.3061883	77.33964596	64.36857529	100.1574321	104.8264832	241.5882417	172.8032131
OG0004200	2353.073101	2994.794495	1412.682097	2503.392122	776.2131427	747.9169837	631.9227822	711.5216115	653.4069916	934.3743322	838.0517937	1236.057679	595.3614338	517.9530947	958.1240079	1150.872941	845.4981543	876.4587016
OG0004201	990.9248375	1126.468991	457.5472082	1078.364368	739.714694	803.258269	309.1315363	438.2535784	271.7079119	287.2242992	190.2394414	287.7786598	111.2683948	102.2615861	302.3780117	224.1534597	317.9423271	548.0115732
OG0004206	61.27645641	81.28305149	169.9116379	145.6287854	157.707151	183.9903249	171.591815	164.1106531	85.76338356	86.42624542	145.4232401	117.4935078	138.7358568	117.289678	57.52804291	56.18941173	96.71517481	113.6259762
OG0004207	430.115159	651.1390727	848.3967846	1735.783414	156.4293734	177.1027562	1200.013442	1397.635589	1188.203372	1575.857388	704.1200557	1231.920705	1378.82883	1422.489215	898.4992818	1020.371522	628.0612971	372.7967672
OG0004209	106.0319564	144.541283	61.33497263	57.58367141	168.9226719	131.3858218	118.0316121	136.3961173	251.3476549	237.2004653	122.4249051	145.7483651	119.7170169	98.14612592	57.29032373	63.03686692	209.8719293	197.9607144
OG0004210	210.9802127	288.9761116	228.2076101	239.3221117	469.3213091	428.3976527	248.2916182	316.448612	228.0087182	213.8847644	327.8615131	349.4986307	329.7773692	326.1553833	116.9570469	129.2960657	428.7575563	368.9914806
OG0004211	84.49651701	71.94510482	191.1535273	207.4427859	276.0141839	298.9934639	60.75324971	53.28999724	185.2028311	172.2063133	116.7328117	111.5445949	68.53019877	67.56073116	146.9904888	136.3449166	176.9848543	123.0977665
OG0004218	312.7109154	209.807797	544.1001713	285.799763	100.0530674	107.8317558	133.9927534	134.1457351	89.33066468	95.15125759	84.97842078	87.50107207	129.0830858	112.9734179	66.0851412	67.06478174	70.8722536	76.04655176
OG0004223	276.1028563	311.5210691	201.8454687	269.9127769	232.5768577	293.8189182	457.3683672	470.0098053	337.8497629	344.5757864	355.1415113	413.8311659	330.9087937	260.7377692	217.1960959	242.015248	377.8587483	455.6431234
OG0004224	323.9650603	281.3704672	36.60179667	52.21036601	87.70200751	86.34294683	848.4667418	882.1590651	457.6539266	467.6709915	1143.236918	907.7074331	408.5155621	577.2528793	302.0721463	318.3492687	626.8866189	838.0004513
OG0004228	581.7967044	260.5204361	259.2249888	367.5211948	1639.438435	1338.124355	728.350798	798.9952725	576.1188734	490.9333828	446.5610427	457.3152402	717.8727474	933.4381734	270.8326757	344.0846234	380.9873081	411.5982626
OG0004229	119.8268894	182.6696189	366.9762814	704.250071	278.3611224	295.9982078	115.9725944	170.5745906	240.6428388	297.887844	125.7122588	263.9830083	242.2283306	227.0746932	203.4099679	199.5841863	290.9286433	126.9415202
OG0004235	221.5065429	228.9545589	179.0190223	195.3427661	65.06234886	77.3901211	135.4519572	125.1488199	138.8281766	120.0258618	69.20963571	74.11353942	132.3025408	157.6392039	39.14442589	40.98403329	53.64363947	70.72033412
OG0004237	45.03262381	62.32183385	63.7276481	87.32821598	174.4367919	122.8916605	240.7407426	259.6994162	239.0093213	229.8760429	455.54487	493.2665036	264.465227	234.5774794	141.6806346	148.0268766	125.6944869	233.7588149
OG0004239	113.1700831	111.5908321	222.2396399	256.1133824	261.5698446	309.4439177	308.2734335	316.5068612	267.991994	239.0856883	270.6974771	278.1116763	291.3173283	252.2178469	218.1469726	229.8932383	277.2240638	346.7959481
OG0004240	77.70844151	63.26824286	139.2772457	146.5904109	140.1477843	120.6591557	106.1897934	103.8676552	85.46611014	94.18199129	74.24250628	88.24220747	91.60482479	90.45379968	68.46312545	84.88830481	121.7710616	77.52309765
OG0004241	375.5830217	540.6945435	110.2291077	624.8774198	105.4273193	111.5466844	564.2450719	757.067341	1176.675109	1835.812995	108.824328	249.839468	211.0407337	448.7033922	507.2142947	825.2210625	236.501885	72.19983902
OG0004242	94.44088719	93.36578451	94.56767632	113.0268001	99.801779	89.19629576	70.49271657	84.66327848	64.05499159	64.77283619	114.6324972	110.3349826	83.35479637	90.82912665	67.90765495	75.32200712	118.6425019	163.9321017
OG0004243	597.3987765	748.2637962	1232.232674	1642.43331	430.6726856	466.5935039	101.0849398	114.1345196	233.3611262	271.8791982	138.852913	136.0813817	181.1104306	282.2440045	221.7920002	254.6639075	349.6586395	246.186656
OG0004248	771.1495893	1082.480661	317.1376916	977.3459518	530.2682185	554.6165309	293.5998755	427.6418324	621.3014615	685.5943655	256.4617683	548.0435975	358.0280175	682.3444307	296.5150642	376.4086399	617.489193	383.7835705
OG0004249	376.6842243	496.9605029	218.8730926	511.9249708	208.3939092	210.0759145	128.314258	179.4330916	161.2693475	221.1542616	93.95567773	125.9186556	207.6842211	196.8589956	113.3128118	126.678928	152.3166113	117.1767879
OG0004250	275.3721245	272.3428733	375.9150839	717.9668837	223.4925465	120.4614992	64.65804653	57.1529035	69.4133451	75.92586046	167.7623523	188.1343693	98.73601565	138.6833153	84.86574925	85.79458565	227.1083747	260.984664
OG0004253	622.1357255	731.9225564	406.1331127	825.626963	639.2680996	723.4202482	531.4230686	621.306775	998.3868576	1205.121104	457.0757562	650.4194305	502.9356619	616.0372917	723.1417626	814.747477	651.5548619	483.7951426
OG0004255	37.80990144	75.51015679	85.9878176	120.6904478	283.5931356	309.0410026	158.362444	166.9048873	58.71150175	47.97868203	164.6961996	188.1343693	205.446546	198.3603034	33.91460381	38.76868013	189.1231961	206.8347847
OG0004256	97.7051143	64.71221739	115.9139394	134.5455371	170.764663	170.9551323	196.5913532	208.0819224	153.0958147	143.1283242	212.0025549	212.9215062	217.8936138	199.2986209	94.53378853	99.38980514	310.8981733	297.0845835
OG0004257	674.6886152	564.3811319	228.1513218	427.4503545	302.3899789	304.091988	170.5033116	196.2019573	404.6664246	416.5922728	320.629773	307.1151053	331.1759162	446.07798	270.6100121	284.7524312	365.716491	574.6426614
OG0004260	107.6407332	133.1179661	74.39045541	96.98535037	134.2045776	143.9572819	119.9190092	146.4893873	112.3693552	102.0928198	101.1830376	110.5506307	81.53528679	72.06277816	128.3683602	143.4944654	104.1548036	144.994439
OG0004261	68.17538145	481.9761386	480.7410841	772.5644405	608.7626412	725.9061588	598.3074628	800.0339548	657.2715461	792.8598364	538.8566178	568.3368265	473.4235243	600.859069	466.4850742	553.5341801	548.9623803	729.3752016
OG0004264	85.16015568	101.102578	89.21293708	117.1232425	156.9414327	154.8283893	96.75109152	102.0227109	67.92697797	62.51767659	164.4771887	195.5729891	83.63310721	58.36334377	62.04470744	72.90525823	79.48656067	82.55637331
OG0004265	1452.85673	1548.559731	531.1462337	567.5299708	2243.440822	2331.148066	1290.371667	1617.023058	1322.202342	1082.838467	2470.436424	2663.489405	1368.618039	2137.864296	608.7370273	644.8258625	2973.106701	2281.396553
OG0004269	68.25997715	84.07622616	126.3224595	147.0005764	109.8106417	124.9898603	61.22606435	58.94075202	125.1535989	125.1952821	86.94294859	98.65280498	82.09330702	79.38165407	68.70084463	71.69889774	77.13328861	97.94618326
OG0004272	134.8674211	163.5849276	136.15254	260.3887063	436.8387329	425.070435	402.2790251	432.4292293	305.093204	384.7066423	156.809617	291.2513376	395.0895115	610.2816526	190.1753485	240.4665147	263.1318406	136.1174096
OG0004275	199.0142971	174.5200229	409.6029023	520.4295264	369.1805279	369.9774873	373.0601955	370.9503091	282.5598783	315.6561108	322.8198821	327.4356001	310.3375667	238.3345023	277.8929356	262.821442	324.3169143	328.8968978
OG0004277	30.7665803	51.17950302	71.32373506	62.08726132	131.1274805	101.3927153	245.3041333	298.3319392	182.3757608	132.7894836	186.8163009	204.9896224	195.7965721	155.762569	82.17159848	80.25620277	171.5030225	266.0120217
OG0004278	87.56092325	125.4392386	403.889785	439.440631	92.39825503	101.600508	119.9627725	137.6649131	77.58836433	79.15513269	57.59767759	63.20719917	79.71997286	59.86465165	32.32980924	32.82750578	57.950793	59.4760969
OG0004279	97.57676221	133.3505638	153.4211568	186.4000605	137.6230475	133.6208607	78.90255313	109.1164325	85.4675965	82.87226897	78.84173525	75.85111772	105.1707301	108.2818307	39.54062454	37.35890995	99.84765011	123.3936675
OG0004280	527.4527196	598.8376279	473.9805525	795.281574	1789.417284	1835.316605	989.9932088	1055.23376	666.4870224	656.354832	782.9617909	845.737112	972.970507	925.931634	625.5968643	633.1892166	787.0344185	744.1909637
OG0004281	136.9429328	156.8352561	198.620915	176.2202737	65.39660979	73.41418462	137.854216	152.77454	89.18351434	81.41675407	157.9046715	122.4484564	180.4125557	158.7633081	57.84500183	50.75172672	142.1360666	178.1323897
OG0004282	157.7928553	178.2032092	32.9803965	38.54760187	81.09502022	69.89437853	149.4819381	175.4398455	308.1239066	313.880738	240.2549615	272.1627635	157.1966764	155.5730289	159.1133749	176.8254606	148.4010172	159.786529
OG0004283	456.4594262	528.1259249	391.048141	470.6609484	106.4182489	185.6374624	76.97139276	120.8816292	60.0477458	69.14099633	104.9040328	124.9271701	110.9089682	89.32594213	36.370243	33.12859241	101.0223283	151.7942435
OG0004284	287.5568221	331.6789802	189.7961033	290.2833248	143.2888888	134.5432577	195.9048709	209.2941991	195.3086413	196.2748111	139.0697338	146.987722	183.3495043	159.8911657	149.6838472	163.5343486	141.3529478	129.6046291
OG0004286	57.49152819	78.58898947	215.9885313	200.9119633	92.86527207	98.62045622	110.7810724	101.6184265	82.63903985	68.17173003	60.44700945	64.93734133	89.78671376	68.11996835	46.35603359	51.65800756	63.82418419	84.62768017
OG0004287	209.8031657	122.9934588	224.9833392	388.1803675	1486.157278	1634.211254	537.3006437	531.1634524	597.0469226	592.5932637	1085.621719	849.6782668	623.6106835	621.3537982	421.7138352	476.0995316	649.0762908	1454.353315
OG0004288	235.2752221	311.1262871	180.2641527	241.7093024	61.57987153	94.34043282	129.1440434	152.4285048	88.43735804	92.88802077	127.9023678	129.3888548	152.1619074	241.5229049	65.84821441	75.52340286	115.5100266	160.08243
OG0004292	514.5606269	524.3946841	129.4239711	177.3989166	450.9464406	90.1997826	313.8081966	324.4650941	326.9992829	277.694796	331.7993291	343.3018465	192.8792031	154.189949	297.6426455	298.3144204	259.9954497	346.2071051
OG0004293	361.04423	406.3865582	92.2957802	129.3873285	422.2640082	485.7813885	258.1023076	287.4399046	234.3986105	222.76809	211.7813539	273.6524704	276.9108962	229.3266551	153.9620001	165.5472991	218.490152	242.6358443
OG0004294	54.48983945	55.39963287	164.8199544	219.1850427	213.4244177	19.47423316	117.345988	121.400682	111.6261717	100.4806068	164.0369768	153.1820275	180.4125557	173.4029366	76.15017151	74.61712203	133.913319	189.080726
OG0004296	79.65997675	80.45043849	32.13267829	98.24794682	75.33909444	72.32707388	133.6066071	126.4758649	69.11607168	83.03381335	42.26910443	42.13813278	49.92812588	57.42502635	90.09477894	90.22529195	107.2833633	28.998296
OG0004302	208.1316713	246.8795988	342.5949778	273.7825994	51.54256108	74.33911567	262.879795	321.5249483	206.0075119	153.1424605	384.361946	378.7424949	275.7934572	231.9539439	155.8653384	154.2691376	238.0681226	448.2899841
OG0004303	26.24946173	44.60636544	95.83090941	93.50154991	128.9393753	108.3588398	98.08072182	98.04330614	78.62733496	84.81080158	63.07514029	65.43804149	100.6953799	91.76744407	46.35524119	58.10166429	37.19814416	53.85397829
OG0004309	165.7390167	192.3669741	100.1308801	137.288296	247.0069731	246.0823399	236.3635602	244.9352477	215.967658	210.0076991	199.954765	209.9495285	263.6260988	213.7505858	151.7448725	151.3488993	236.10641	254.4718834
OG0004311	171.3019132	190.9183276	296.0360986	374.6364004	361.1606363	322.1826256	366.6244244	372.5057373	189.9577196	215.9848413	293.9082527	270.1723564	376.4916342	370.6353825	211.7745137	227.3194007	447.9478831	361.2950961
OG0004312	139.2401436	201.5127023	123.2118966	226.0187568	167.206325	170.2785389	250.351065	276.1366648	255.3549007	320.3392825	131.4065423	203.5023942	84.61209007	107.9046271	173.218839	201.1943452	150.7464581	129.6046291
OG0004313	439.207738	438.6956134	51.56457472	19.80811353	131.1582989	153.6931315	260.9718034	214.848064	388.8336419	381.8925391	470.6522421	237.9589932	322.9258878	396.9120236	121.1575449	136.2442188	214.5745579	380.5286598
OG0004317	50.3621528	63.34199335	501.0223958	530.4979237	113.5728551	71.19941822	100.1410267	111.2503162	80.71270805	91.75882553	106.877321	106.0889461	128.2453562	120.8571608	66.79750636	67.16648659	95.15285275	155.9398162
OG0004318	23.71742497	45.46367318	27.21070811	43.3214346	765.9956632	797.5997183	258.8038067	321.9857519	426.8846405	294.9816605	383.7071034	378.0038382	251.0391763	235.3300099	216.5613857	211.2631253	337.2775309	439.7058967
OG0004319	198.0516563	180.1213893	433.5602053	318.9957338	806.4009346	746.7310447	335.3465771	367.3163628	421.3850822	383.348054	539.8618778	580.7601395	852.8325275	1102.331556	251.2699716	263.7247019	691.4900063	688.2656786
OG0004326	297.0286232	384.8163752	305.0029037	368.7371503	376.856676	465.6989815	456.1665943	472.1650279	349.7407	319.3732471	267.8525254	294.9694082	434.3886806	310.2058637	183.9154099	213.2770827	248.6402267	315.4304443
